id,range_names,Clipper Invocations,Post-Clip Primitives,CS Invocations,DS Invocations,GPU Elapsed Time,GS Invocations,Post-GS Primitives,HS Invocations,Primitive Count,Vertex Count,VS Invocations,Pixels Rendered,PS Invocations
735,DrawIndexed,194,194,0,0,18,0,0,0,194,582,202,7,62
736,DrawIndexed,544,544,0,0,20,0,0,0,544,1632,797,149,290
737,DrawIndexed,56,56,0,0,19,0,0,0,56,168,114,99,183
738,DrawIndexed,544,544,0,0,20,0,0,0,544,1632,797,230,575
739,DrawIndexed,544,544,0,0,20,0,0,0,544,1632,797,374,580
740,DrawIndexed,544,544,0,0,20,0,0,0,544,1632,797,88,350
741,DrawIndexed,544,544,0,0,20,0,0,0,544,1632,797,422,708
742,DrawIndexed,194,194,0,0,20,0,0,0,194,582,202,14,21
743,DrawIndexed,544,544,0,0,20,0,0,0,544,1632,797,166,544
744,DrawIndexed,738,738,0,0,18,0,0,0,738,2214,1000,226,356
745,DrawIndexed,544,544,0,0,21,0,0,0,544,1632,797,442,650
746,DrawIndexed,194,194,0,0,18,0,0,0,194,582,202,38,60
747,DrawIndexed,172,172,0,0,14,0,0,0,172,516,153,0,0
748,DrawIndexed,856,828,0,0,28,0,0,0,856,2568,925,345,506
749,DrawIndexed,430,430,0,0,22,0,0,0,430,1290,488,144,339
750,DrawIndexed,430,406,0,0,20,0,0,0,430,1290,488,176,441
751,DrawIndexed,430,430,0,0,21,0,0,0,430,1290,488,0,23
752,DrawIndexed,206,206,0,0,20,0,0,0,206,618,199,7,7
753,DrawIndexed,430,430,0,0,20,0,0,0,430,1290,488,18,41
754,DrawIndexed,3811,3811,0,0,24,0,0,0,3811,11433,4395,978,1232
755,DrawIndexed,4092,0,0,0,20,0,0,0,4092,12276,4466,0,0
756,DrawIndexed,284,284,0,0,19,0,0,0,284,852,567,45,45
757,DrawIndexed,260,260,0,0,18,0,0,0,260,780,520,16,16
758,DrawIndexed,284,284,0,0,13,0,0,0,284,852,567,0,0
759,DrawIndexed,169,169,0,0,17,0,0,0,169,507,455,0,0
760,DrawIndexed,992,0,0,0,12,0,0,0,992,2976,1046,0,0
761,DrawIndexed,992,992,0,0,17,0,0,0,992,2976,1046,0,0
762,DrawIndexed,992,992,0,0,17,0,0,0,992,2976,1046,0,0
763,DrawIndexed,304,304,0,0,15,0,0,0,304,912,490,0,0
764,DrawIndexed,304,304,0,0,16,0,0,0,304,912,490,0,0
765,DrawIndexed,304,304,0,0,16,0,0,0,304,912,490,0,0
766,DrawIndexed,304,304,0,0,14,0,0,0,304,912,490,0,0
767,DrawIndexed,304,304,0,0,16,0,0,0,304,912,490,0,0
768,DrawIndexed,466,466,0,0,24,0,0,0,466,1398,850,328,424
769,DrawIndexed,368,368,0,0,16,0,0,0,368,1104,634,0,0
770,DrawIndexed,368,368,0,0,21,0,0,0,368,1104,634,101,101
771,DrawIndexed,304,280,0,0,20,0,0,0,304,912,558,117,117
772,DrawIndexed,304,304,0,0,15,0,0,0,304,912,558,0,0
773,DrawIndexed,368,368,0,0,16,0,0,0,368,1104,634,0,0
774,DrawIndexed,672,672,0,0,16,0,0,0,672,2016,1184,0,0
775,DrawIndexed,368,368,0,0,16,0,0,0,368,1104,634,0,0
776,DrawIndexed,304,304,0,0,15,0,0,0,304,912,558,0,0
777,DrawIndexed,304,304,0,0,17,0,0,0,304,912,558,0,0
778,DrawIndexed,432,432,0,0,24,0,0,0,432,1296,734,39,92
779,DrawIndexed,432,432,0,0,22,0,0,0,432,1296,734,22,49
780,DrawIndexed,456,456,0,0,22,0,0,0,456,1368,764,10,56
781,DrawIndexed,432,432,0,0,21,0,0,0,432,1296,734,0,1
782,DrawIndexed,432,432,0,0,22,0,0,0,432,1296,734,38,92
783,DrawIndexed,1950,1807,0,0,24,0,0,0,1950,5850,2742,0,3570
784,DrawIndexed,432,432,0,0,22,0,0,0,432,1296,734,11,82
785,DrawIndexed,60,60,0,0,21,0,0,0,60,180,110,0,2
786,DrawIndexed,130,130,0,0,22,0,0,0,130,390,162,14,37
787,DrawIndexed,142,142,0,0,22,0,0,0,142,426,222,118,135
788,DrawIndexed,432,432,0,0,22,0,0,0,432,1296,734,5,25
789,DrawIndexed,60,60,0,0,22,0,0,0,60,180,110,1,2
790,DrawIndexed,432,432,0,0,22,0,0,0,432,1296,734,2,18
791,DrawIndexed,1396,1396,0,0,17,0,0,0,1396,4188,1834,0,0
792,DrawIndexed,130,130,0,0,21,0,0,0,130,390,162,14,37
793,DrawIndexed,432,432,0,0,23,0,0,0,432,1296,734,35,78
794,DrawIndexed,456,456,0,0,22,0,0,0,456,1368,764,12,25
795,DrawIndexed,60,60,0,0,15,0,0,0,60,180,110,0,0
796,DrawIndexed,60,60,0,0,21,0,0,0,60,180,110,0,2
797,DrawIndexed,432,432,0,0,23,0,0,0,432,1296,734,6,14
798,DrawIndexed,180,180,0,0,15,0,0,0,180,540,268,0,0
799,DrawIndexed,54,54,0,0,16,0,0,0,54,162,57,0,0
800,DrawIndexed,432,432,0,0,23,0,0,0,432,1296,734,4,52
801,DrawIndexed,432,432,0,0,22,0,0,0,432,1296,734,27,63
802,DrawIndexed,432,432,0,0,22,0,0,0,432,1296,734,40,108
803,DrawIndexed,432,432,0,0,22,0,0,0,432,1296,734,33,89
804,DrawIndexed,432,432,0,0,22,0,0,0,432,1296,734,14,68
805,DrawIndexed,432,432,0,0,22,0,0,0,432,1296,734,11,51
806,DrawIndexed,142,142,0,0,21,0,0,0,142,426,222,116,137
807,DrawIndexed,432,432,0,0,23,0,0,0,432,1296,734,2,57
808,DrawIndexed,432,432,0,0,22,0,0,0,432,1296,734,11,85
809,DrawIndexed,55,55,0,0,15,0,0,0,55,165,61,0,0
810,DrawIndexed,330,330,0,0,15,0,0,0,330,990,427,0,0
811,DrawIndexed,60,60,0,0,15,0,0,0,60,180,110,0,0
812,DrawIndexed,1720,1720,0,0,24,0,0,0,1720,5160,2567,24,49
813,DrawIndexed,1286,1286,0,0,17,0,0,0,1286,3858,1586,0,0
814,DrawIndexed,180,180,0,0,21,0,0,0,180,540,268,0,23
815,DrawIndexed,60,60,0,0,15,0,0,0,60,180,110,0,0
816,DrawIndexed,432,432,0,0,22,0,0,0,432,1296,734,35,84
817,DrawIndexed,432,432,0,0,22,0,0,0,432,1296,734,4,27
818,DrawIndexed,180,180,0,0,16,0,0,0,180,540,268,0,0
819,DrawIndexed,432,432,0,0,22,0,0,0,432,1296,734,28,88
820,DrawIndexed,771,745,0,0,24,0,0,0,771,2313,1288,0,56
821,DrawIndexed,356,356,0,0,21,0,0,0,356,1068,545,1,1
822,DrawIndexed,60,60,0,0,21,0,0,0,60,180,110,1,3
823,DrawIndexed,278,278,0,0,16,0,0,0,278,834,266,0,0
824,DrawIndexed,550,550,0,0,15,0,0,0,550,1650,532,0,0
825,DrawIndexed,214,214,0,0,15,0,0,0,214,642,206,0,0
826,DrawIndexed,486,486,0,0,15,0,0,0,486,1458,474,0,0
827,DrawIndexed,272,272,0,0,14,0,0,0,272,816,266,0,0
828,DrawIndexed,278,278,0,0,15,0,0,0,278,834,266,0,0
829,DrawIndexed,272,272,0,0,15,0,0,0,272,816,266,0,0
830,DrawIndexed,544,544,0,0,14,0,0,0,544,1632,534,0,0
831,DrawIndexed,272,272,0,0,14,0,0,0,272,816,266,0,0
832,DrawIndexed,272,272,0,0,15,0,0,0,272,816,266,0,0
833,DrawIndexed,272,272,0,0,15,0,0,0,272,816,266,0,0
834,DrawIndexed,214,214,0,0,15,0,0,0,214,642,206,0,0
835,DrawIndexed,550,550,0,0,15,0,0,0,550,1650,531,0,0
836,DrawIndexed,272,272,0,0,15,0,0,0,272,816,266,0,0
837,DrawIndexed,272,272,0,0,14,0,0,0,272,816,266,0,0
838,DrawIndexed,272,272,0,0,15,0,0,0,272,816,266,0,0
839,DrawIndexed,272,272,0,0,14,0,0,0,272,816,266,0,0
840,DrawIndexed,272,272,0,0,14,0,0,0,272,816,266,0,0
841,DrawIndexed,272,272,0,0,15,0,0,0,272,816,266,0,0
842,DrawIndexed,272,272,0,0,15,0,0,0,272,816,266,0,0
843,DrawIndexed,272,272,0,0,14,0,0,0,272,816,266,0,0
844,DrawIndexed,544,544,0,0,14,0,0,0,544,1632,534,0,0
845,DrawIndexed,272,272,0,0,14,0,0,0,272,816,266,0,0
846,DrawIndexed,272,272,0,0,15,0,0,0,272,816,266,0,0
847,DrawIndexed,278,278,0,0,15,0,0,0,278,834,266,0,0
848,DrawIndexed,278,278,0,0,14,0,0,0,278,834,266,0,0
849,DrawIndexed,272,272,0,0,15,0,0,0,272,816,266,0,0
850,DrawIndexed,272,272,0,0,16,0,0,0,272,816,266,0,0
851,DrawIndexed,272,272,0,0,14,0,0,0,272,816,266,0,0
852,DrawIndexed,272,272,0,0,15,0,0,0,272,816,266,0,0
853,DrawIndexed,214,214,0,0,14,0,0,0,214,642,206,0,0
854,DrawIndexed,550,550,0,0,20,0,0,0,550,1650,531,1,1
855,DrawIndexed,272,272,0,0,14,0,0,0,272,816,266,0,0
856,DrawIndexed,278,278,0,0,14,0,0,0,278,834,266,0,0
857,DrawIndexed,214,214,0,0,14,0,0,0,214,642,206,0,0
858,DrawIndexed,626,626,0,0,19,0,0,0,626,1878,612,2,2
859,DrawIndexed,272,272,0,0,15,0,0,0,272,816,266,0,0
860,DrawIndexed,544,544,0,0,15,0,0,0,544,1632,534,0,0
861,DrawIndexed,272,272,0,0,19,0,0,0,272,816,266,5,5
862,DrawIndexed,550,550,0,0,15,0,0,0,550,1650,531,0,0
863,DrawIndexed,278,278,0,0,14,0,0,0,278,834,266,0,0
864,DrawIndexed,272,272,0,0,15,0,0,0,272,816,266,0,0
865,DrawIndexed,519,519,0,0,21,0,0,0,519,1557,473,0,37
866,DrawIndexed,368,368,0,0,15,0,0,0,368,1104,341,0,0
867,DrawIndexed,1134,1134,0,0,81,0,0,0,1134,3402,1309,24066,24066
868,DrawIndexed,1134,1134,0,0,46,0,0,0,1134,3402,1309,5603,5603
869,DrawIndexed,1134,13,0,0,15,0,0,0,1134,3402,1309,0,0
870,DrawIndexed,1134,1134,0,0,24,0,0,0,1134,3402,1309,94,94
871,DrawIndexed,396,396,0,0,17,0,0,0,396,1188,493,0,0
872,DrawIndexed,20,20,0,0,14,0,0,0,20,60,48,0,0
873,DrawIndexed,296,296,0,0,16,0,0,0,296,888,522,0,0
874,DrawIndexed,1593,1593,0,0,28,0,0,0,1593,4779,2717,1680,1680
875,DrawIndexed,70,54,0,0,59,0,0,0,70,210,120,77097,77982
876,DrawIndexed,80,78,0,0,59,0,0,0,80,240,144,63441,80182
877,DrawIndexed,264,259,0,0,48,0,0,0,264,792,345,29015,79220
878,DrawIndexed,988,988,0,0,18,0,0,0,988,2964,1138,0,0
879,DrawIndexed,382,382,0,0,14,0,0,0,382,1146,420,0,0
880,DrawIndexed,448,448,0,0,21,0,0,0,448,1344,477,0,118
881,DrawIndexed,216,183,0,0,43,0,0,0,216,648,376,10499,18001
882,DrawIndexed,108,108,0,0,44,0,0,0,108,324,206,22156,28811
883,DrawIndexed,418,418,0,0,34,0,0,0,418,1254,386,17284,20012
884,DrawIndexed,1644,1644,0,0,36,0,0,0,1644,4932,2153,14570,16442
885,DrawIndexed,2744,292,0,0,102,0,0,0,2744,8232,3630,154266,154266
886,DrawIndexed,1564,1564,0,0,31,0,0,0,1564,4692,1460,1005,2246
887,DrawIndexed,700,700,0,0,23,0,0,0,700,2100,608,5157,5181
888,DrawIndexed,2867,2867,0,0,32,0,0,0,2867,8601,2773,8336,8925
889,DrawIndexed,48,48,0,0,29,0,0,0,48,144,58,9281,9281
890,DrawIndexed,48,48,0,0,26,0,0,0,48,144,58,7249,8946
891,DrawIndexed,48,48,0,0,30,0,0,0,48,144,58,20855,23524
892,DrawIndexed,662,500,0,0,57,0,0,0,662,1986,728,47237,50680
893,DrawIndexed,214,214,0,0,30,0,0,0,214,642,231,10627,14466
894,DrawIndexed,204,204,0,0,38,0,0,0,204,612,216,27650,34724
895,DrawIndexed,216,108,0,0,38,0,0,0,216,648,241,25526,29695
896,DrawIndexed,322,322,0,0,43,0,0,0,322,966,358,26348,28678
897,DrawIndexed,449,449,0,0,45,0,0,0,449,1347,523,27233,38820
898,DrawIndexed,276,276,0,0,28,0,0,0,276,828,353,296,591
899,DrawIndexed,664,664,0,0,28,0,0,0,664,1992,667,953,1210
900,DrawIndexed,204,187,0,0,31,0,0,0,204,612,236,8748,11186
901,DrawIndexed,584,43,0,0,19,0,0,0,584,1752,654,0,701
902,DrawIndexed,352,352,0,0,21,0,0,0,352,1056,346,0,187
903,DrawIndexed,250,250,0,0,21,0,0,0,250,750,599,351,474
904,DrawIndexed,546,546,0,0,21,0,0,0,546,1638,617,498,1983
905,DrawIndexed,60,60,0,0,20,0,0,0,60,180,78,0,9
906,DrawIndexed,60,60,0,0,19,0,0,0,60,180,78,117,220
907,DrawIndexed,8,8,0,0,20,0,0,0,8,24,18,164,164
908,DrawIndexed,52,52,0,0,19,0,0,0,52,156,64,538,696
909,DrawIndexed,546,546,0,0,20,0,0,0,546,1638,617,305,1510
910,DrawIndexed,8,8,0,0,20,0,0,0,8,24,18,34,140
911,DrawIndexed,546,546,0,0,20,0,0,0,546,1638,617,154,1031
912,DrawIndexed,60,60,0,0,19,0,0,0,60,180,78,0,22
913,DrawIndexed,418,418,0,0,24,0,0,0,418,1254,386,1020,1978
914,DrawIndexed,216,216,0,0,19,0,0,0,216,648,272,18,110
915,DrawIndexed,68,68,0,0,23,0,0,0,68,204,76,0,0
916,DrawIndexed,147,147,0,0,18,0,0,0,147,441,181,0,0
917,DrawIndexed,198,198,0,0,18,0,0,0,198,594,239,0,0
918,DrawIndexedInstanced,2944,2944,0,0,39,0,0,0,2944,8832,4680,4162,6462
919,DrawIndexed,736,736,0,0,30,0,0,0,736,2208,1170,2013,2273
920,DrawIndexedInstanced,1472,1472,0,0,30,0,0,0,1472,4416,2344,2325,3561
921,DrawIndexed,736,736,0,0,26,0,0,0,736,2208,1170,0,639
922,DrawIndexed,176,176,0,0,28,0,0,0,176,528,244,723,1778
923,DrawIndexed,118,118,0,0,24,0,0,0,118,354,171,0,78
924,DrawIndexedInstanced,472,472,0,0,28,0,0,0,472,1416,667,905,2977
925,DrawIndexedInstanced,472,472,0,0,27,0,0,0,472,1416,679,1305,4076
926,DrawIndexed,6,5,0,0,16,0,0,0,6,18,8,0,0
927,DrawIndexed,245,245,0,0,23,0,0,0,245,735,385,1695,1708
928,DrawIndexed,4421,1152,0,0,41,0,0,0,4421,13263,6756,22221,27921
929,DrawIndexed,3164,578,0,0,24,0,0,0,3164,9492,3864,58,58
930,DrawIndexed,306,306,0,0,20,0,0,0,306,918,336,993,993
931,DrawIndexed,502,502,0,0,23,0,0,0,502,1506,636,1901,2043
932,DrawIndexed,478,478,0,0,22,0,0,0,478,1434,538,1445,1529
933,DrawIndexed,2741,82,0,0,30,0,0,0,2741,8223,4017,0,338
934,DrawIndexedInstanced,1472,1254,0,0,26,0,0,0,1472,4416,2340,481,1232
935,DrawIndexedInstanced,3680,3282,0,0,33,0,0,0,3680,11040,5850,2986,4897
936,DrawIndexedInstanced,1472,1472,0,0,25,0,0,0,1472,4416,2344,10,537
937,DrawIndexed,736,0,0,0,13,0,0,0,736,2208,1170,0,0
938,DrawIndexed,736,287,0,0,29,0,0,0,736,2208,1170,685,981
939,DrawIndexed,48,14,0,0,33,0,0,0,48,144,86,2081,6755
940,DrawIndexed,452,226,0,0,27,0,0,0,452,1356,640,646,845
941,DrawIndexed,452,204,0,0,21,0,0,0,452,1356,640,405,588
942,DrawIndexed,4490,1042,0,0,37,0,0,0,4490,13470,6496,14102,20356
943,DrawIndexed,161,16,0,0,23,0,0,0,161,483,251,0,435
944,DrawIndexed,768,0,0,0,13,0,0,0,768,2304,1043,0,0
945,DrawIndexed,2823,354,0,0,21,0,0,0,2823,8469,3930,3,500
946,DrawIndexed,1138,616,0,0,20,0,0,0,1138,3414,1138,338,544
947,DrawIndexed,532,0,0,0,13,0,0,0,532,1596,602,0,0
948,DrawIndexed,298,298,0,0,25,0,0,0,298,894,387,536,803
949,DrawIndexed,172,172,0,0,21,0,0,0,172,516,175,3,3
950,DrawIndexed,2858,104,0,0,23,0,0,0,2858,8574,3877,0,0
951,DrawIndexed,12,3,0,0,18,0,0,0,12,36,24,0,0
952,DrawIndexedInstanced,880,788,0,0,31,0,0,0,880,2640,1212,868,5296
953,DrawIndexed,118,6,0,0,18,0,0,0,118,354,171,0,0
954,DrawIndexedInstanced,472,472,0,0,25,0,0,0,472,1416,667,0,122
955,DrawIndexed,118,59,0,0,25,0,0,0,118,354,171,21,1037
956,DrawIndexedInstanced,236,203,0,0,26,0,0,0,236,708,340,5,1335
957,DrawIndexed,656,656,0,0,23,0,0,0,656,1968,569,192,192
958,DrawIndexed,4112,1758,0,0,31,0,0,0,4112,12336,6010,25,1404
959,DrawIndexed,516,516,0,0,25,0,0,0,516,1548,552,264,493
960,DrawIndexed,1754,1754,0,0,21,0,0,0,1754,5262,2332,0,0
961,DrawIndexed,838,838,0,0,20,0,0,0,838,2514,1098,0,0
962,DrawIndexed,700,700,0,0,26,0,0,0,700,2100,629,79,217
963,DrawIndexed,252,252,0,0,25,0,0,0,252,756,215,956,1302
964,DrawIndexed,378,378,0,0,25,0,0,0,378,1134,337,40,130
965,DrawIndexed,6907,980,0,0,44,0,0,0,6907,20721,9608,2383,4867
966,DrawIndexed,2694,665,0,0,23,0,0,0,2694,8082,3898,602,602
967,DrawIndexed,932,503,0,0,35,0,0,0,932,2796,1561,3854,8461
968,DrawIndexed,3824,2293,0,0,37,0,0,0,3824,11472,5060,4320,8525
969,DrawIndexed,32,32,0,0,23,0,0,0,32,96,25,10,10
970,DrawIndexed,30,30,0,0,20,0,0,0,30,90,22,7,7
971,DrawIndexed,32,32,0,0,22,0,0,0,32,96,25,9,10
972,DrawIndexed,32,32,0,0,21,0,0,0,32,96,25,26,26
973,DrawIndexed,32,32,0,0,16,0,0,0,32,96,25,0,0
974,DrawIndexed,32,32,0,0,20,0,0,0,32,96,25,23,23
975,DrawIndexed,32,32,0,0,20,0,0,0,32,96,25,16,16
976,DrawIndexed,84,84,0,0,20,0,0,0,84,252,71,8,10
977,DrawIndexed,32,32,0,0,21,0,0,0,32,96,25,14,34
978,DrawIndexed,30,30,0,0,21,0,0,0,30,90,22,2,4
979,DrawIndexed,82,82,0,0,35,0,0,0,82,246,146,14189,16604
980,DrawIndexed,1491,1491,0,0,21,0,0,0,1491,4473,1453,0,0
981,DrawIndexed,1651,0,0,0,15,0,0,0,1651,4953,1733,0,0
982,DrawIndexed,23216,23216,0,0,107,0,0,0,23216,69648,34094,32072,32072
983,DrawIndexed,292,292,0,0,21,0,0,0,292,876,272,170,170
984,DrawIndexed,308,308,0,0,19,0,0,0,308,924,262,27,27
985,DrawIndexed,424,424,0,0,20,0,0,0,424,1272,459,763,763
986,DrawIndexed,448,448,0,0,15,0,0,0,448,1344,546,0,0
987,DrawIndexed,810,810,0,0,20,0,0,0,810,2430,920,746,746
988,DrawIndexed,384,384,0,0,14,0,0,0,384,1152,347,0,0
989,DrawIndexed,9124,9124,0,0,67,0,0,0,9124,27372,14026,30236,30236
990,DrawIndexed,1990,1990,0,0,28,0,0,0,1990,5970,3589,6738,6738
991,DrawIndexed,5071,5071,0,0,47,0,0,0,5071,15213,7697,26038,26038
992,DrawIndexed,9618,9618,0,0,33,0,0,0,9618,28854,11658,0,0
993,DrawIndexed,11962,3515,0,0,41,0,0,0,11962,35886,20007,0,0
994,DrawIndexedInstanced,1740,1740,0,0,83,0,0,0,1740,5220,1719,21430,21430
995,DrawIndexedInstanced,1080,1080,0,0,66,0,0,0,1080,3240,1110,14187,14187
996,DrawIndexed,222,222,0,0,33,0,0,0,222,666,232,433,433
997,DrawIndexedInstanced,360,360,0,0,28,0,0,0,360,1080,352,129,129
998,DrawIndexedInstanced,840,840,0,0,36,0,0,0,840,2520,832,3822,3822
999,DrawIndexed,12356,12356,0,0,95,0,0,0,12356,37068,19763,49979,49979
1000,DrawIndexed,452,452,0,0,25,0,0,0,452,1356,499,58,60
1001,DrawIndexed,156,156,0,0,22,0,0,0,156,468,168,10,10
1002,DrawIndexed,452,452,0,0,22,0,0,0,452,1356,499,35,36
1003,DrawIndexed,156,156,0,0,21,0,0,0,156,468,168,17,19
1004,DrawIndexed,210,210,0,0,27,0,0,0,210,630,186,0,16
1005,DrawIndexed,14,14,0,0,18,0,0,0,14,42,28,333,333
1006,DrawIndexed,2,2,0,0,13,0,0,0,2,6,4,0,0
1007,DrawIndexed,2,2,0,0,14,0,0,0,2,6,4,0,0
1008,DrawIndexedInstanced,32,32,0,0,22,0,0,0,32,96,37,4,4
1009,DrawIndexedInstanced,1148,1148,0,0,21,0,0,0,1148,3444,1150,47,47
1010,DrawIndexedInstanced,2130,2130,0,0,21,0,0,0,2130,6390,2115,69,69
1011,DrawIndexedInstanced,392,392,0,0,19,0,0,0,392,1176,346,11,11
1012,DrawIndexedInstanced,784,784,0,0,21,0,0,0,784,2352,692,1,1
1013,DrawIndexed,24,24,0,0,22,0,0,0,24,72,24,148,148
1014,DrawIndexed,72,72,0,0,21,0,0,0,72,216,102,201,201
1015,DrawIndexed,12,12,0,0,19,0,0,0,12,36,24,17,37
1016,DrawIndexedInstanced,168,168,0,0,27,0,0,0,168,504,160,1,21
1017,DrawIndexed,368,368,0,0,25,0,0,0,368,1104,456,171,233
1018,DrawIndexed,428,428,0,0,25,0,0,0,428,1284,611,152,170
1019,DrawIndexed,511,511,0,0,27,0,0,0,511,1533,654,103,109
1020,DrawIndexed,552,552,0,0,19,0,0,0,552,1656,622,0,0
1021,DrawIndexed,3284,3284,0,0,28,0,0,0,3284,9852,3194,2432,2818
1022,DrawIndexed,2318,2318,0,0,24,0,0,0,2318,6954,2162,2116,2489
1023,DrawIndexed,144,144,0,0,23,0,0,0,144,432,184,0,2
1024,DrawIndexed,144,144,0,0,21,0,0,0,144,432,184,0,3
1025,DrawIndexed,144,144,0,0,15,0,0,0,144,432,184,0,0
1026,DrawIndexed,120,120,0,0,22,0,0,0,120,360,138,6,6
1027,DrawIndexed,120,120,0,0,21,0,0,0,120,360,138,35,36
1028,DrawIndexed,144,144,0,0,15,0,0,0,144,432,184,0,0
1029,DrawIndexed,144,144,0,0,21,0,0,0,144,432,184,1,1
1030,DrawIndexed,20,20,0,0,22,0,0,0,20,60,22,0,0
1031,DrawIndexed,38,38,0,0,26,0,0,0,38,114,41,3422,5389
1032,DrawIndexedInstanced,3680,3680,0,0,32,0,0,0,3680,11040,4331,0,3
1033,DrawIndexed,736,736,0,0,16,0,0,0,736,2208,1121,0,0
1034,DrawIndexed,498,498,0,0,25,0,0,0,498,1494,555,1992,4042
1035,DrawIndexed,9363,9363,0,0,59,0,0,0,9363,28089,14744,25269,25269
1036,DrawIndexed,1976,1976,0,0,22,0,0,0,1976,5928,5277,1011,1011
1037,DrawIndexed,298,298,0,0,24,0,0,0,298,894,387,61,74
1038,DrawIndexed,298,298,0,0,22,0,0,0,298,894,387,89,92
1039,DrawIndexed,658,658,0,0,22,0,0,0,658,1974,649,185,202
1040,DrawIndexed,298,298,0,0,21,0,0,0,298,894,387,101,103
1041,DrawIndexed,558,558,0,0,23,0,0,0,558,1674,668,6,6
1042,DrawIndexed,3748,1063,0,0,24,0,0,0,3748,11244,4060,0,0
1043,DrawIndexed,205,205,0,0,22,0,0,0,205,615,195,0,0
1044,DrawIndexed,196,196,0,0,18,0,0,0,196,588,176,0,0
1045,DrawIndexed,1065,1065,0,0,23,0,0,0,1065,3195,1060,0,1
1046,DrawIndexed,334,334,0,0,19,0,0,0,334,1002,343,0,4
1047,DrawIndexed,274,274,0,0,16,0,0,0,274,822,402,0,0
1048,DrawIndexed,28,28,0,0,20,0,0,0,28,84,56,40,89
1049,DrawIndexed,28,28,0,0,20,0,0,0,28,84,56,71,105
1050,DrawIndexed,544,544,0,0,16,0,0,0,544,1632,797,0,0
1051,DrawIndexed,544,544,0,0,19,0,0,0,544,1632,797,0,79
1052,DrawIndexed,28,28,0,0,20,0,0,0,28,84,56,1,43
1053,DrawIndexed,28,28,0,0,19,0,0,0,28,84,56,13,68
1054,DrawIndexed,28,28,0,0,15,0,0,0,28,84,56,0,0
1055,DrawIndexed,28,28,0,0,15,0,0,0,28,84,56,0,0
1056,DrawIndexedInstanced,11310,11074,0,0,51,0,0,0,11310,33930,10434,7356,14509
1057,DrawIndexed,1452,1452,0,0,22,0,0,0,1452,4356,1811,0,0
1058,DrawIndexed,238,238,0,0,16,0,0,0,238,714,249,0,0
1059,DrawIndexed,14,14,0,0,24,0,0,0,14,42,24,871,1404
1060,DrawIndexed,10007,10007,0,0,41,0,0,0,10007,30021,16622,1615,1615
1061,DrawIndexed,338,338,0,0,20,0,0,0,338,1014,497,54,54
1062,DrawIndexed,350,350,0,0,19,0,0,0,350,1050,487,63,63
1063,DrawIndexed,338,338,0,0,15,0,0,0,338,1014,497,0,0
1064,DrawIndexed,350,350,0,0,14,0,0,0,350,1050,487,0,0
1065,DrawIndexed,12085,12085,0,0,109,0,0,0,12085,36255,20867,68974,68974
1066,DrawIndexed,206,206,0,0,27,0,0,0,206,618,199,0,3
1067,DrawIndexed,372,372,0,0,26,0,0,0,372,1116,492,0,5
1068,DrawIndexed,16,16,0,0,26,0,0,0,16,48,42,141,141
1069,DrawIndexed,278,278,0,0,26,0,0,0,278,834,404,664,982
1070,DrawIndexed,228,228,0,0,25,0,0,0,228,684,243,334,334
1071,DrawIndexed,388,388,0,0,26,0,0,0,388,1164,420,595,743
1072,DrawIndexed,456,456,0,0,26,0,0,0,456,1368,466,401,537
1073,DrawIndexed,120,120,0,0,25,0,0,0,120,360,157,41,41
1074,DrawIndexed,320,320,0,0,25,0,0,0,320,960,361,0,30
1075,DrawIndexed,758,758,0,0,30,0,0,0,758,2274,888,1318,2540
1076,DrawIndexed,430,430,0,0,25,0,0,0,430,1290,488,0,8
1077,DrawIndexed,428,428,0,0,26,0,0,0,428,1284,466,0,11
1078,DrawIndexed,16,16,0,0,26,0,0,0,16,48,20,1212,1691
1079,DrawIndexed,168,168,0,0,26,0,0,0,168,504,362,110,216
1080,DrawIndexed,152,152,0,0,25,0,0,0,152,456,376,572,582
1081,DrawIndexed,336,336,0,0,25,0,0,0,336,1008,368,522,733
1082,DrawIndexed,16,16,0,0,18,0,0,0,16,48,17,0,0
1083,DrawIndexed,3617,3617,0,0,30,0,0,0,3617,10851,5480,8657,8657
1084,DrawIndexed,284,284,0,0,18,0,0,0,284,852,567,0,0
1085,DrawIndexed,314,314,0,0,21,0,0,0,314,942,579,85,85
1086,DrawIndexed,410,410,0,0,20,0,0,0,410,1230,398,128,128
1087,DrawIndexed,684,684,0,0,23,0,0,0,684,2052,990,125,125
1088,DrawIndexed,1620,1620,0,0,18,0,0,0,1620,4860,2581,0,0
1089,DrawIndexed,1620,1620,0,0,16,0,0,0,1620,4860,2581,0,0
1090,DrawIndexed,10,10,0,0,14,0,0,0,10,30,20,0,0
1091,DrawIndexed,298,298,0,0,15,0,0,0,298,894,335,0,0
1092,DrawIndexed,24,24,0,0,15,0,0,0,24,72,27,0,0
1093,DrawIndexed,10,10,0,0,13,0,0,0,10,30,20,0,0
1094,DrawIndexed,24,24,0,0,14,0,0,0,24,72,27,0,0
1095,DrawIndexed,24,24,0,0,14,0,0,0,24,72,27,0,0
1096,DrawIndexed,298,298,0,0,19,0,0,0,298,894,335,7,7
1097,DrawIndexed,24,24,0,0,14,0,0,0,24,72,27,0,0
1098,DrawIndexed,1334,1334,0,0,15,0,0,0,1334,4002,1956,0,0
